,returns,regime,regime_code,confidence
2022-12-13,0.0011039792553719085,Sideways Market,4,0.9742943488428186
2022-12-14,0.0027793123330875115,Sideways Market,4,1.0
2022-12-15,0.028759639938115485,Sideways Market,4,1.0
2022-12-16,0.010013102541833178,Sideways Market,4,0.9511636362009439
2022-12-17,0.015191004357461893,Sideways Market,4,0.9455682597075186
2022-12-18,0.0011601324883312853,Sideways Market,4,1.0
2022-12-19,0.028106401554721227,Sideways Market,4,0.9569969376071077
2022-12-20,-0.008084464342910448,Sideways Market,4,1.0
2022-12-21,0.0021671274914422346,Sideways Market,4,0.9973498328148567
2022-12-22,-0.0007925623615877264,Sideways Market,4,0.9787062313284116
2022-12-23,0.0043958577804570935,Sideways Market,4,0.9836675920429132
2022-12-24,0.02972134077427474,Sideways Market,4,0.99688915489322
2022-12-25,0.00446636133671322,Sideways Market,4,1.0
2022-12-26,-0.00816261918492385,Sideways Market,4,1.0
2022-12-27,0.014168162122200092,Sideways Market,4,0.9894192894191361
2022-12-28,0.007442908101093314,Sideways Market,4,0.9067085560457938
2022-12-29,-0.011447071219734204,Sideways Market,4,1.0
2022-12-30,-0.006194039328804272,Sideways Market,4,1.0
2022-12-31,-0.003883121331167324,Sideways Market,4,1.0
2023-01-01,-0.015740910660588085,Sideways Market,4,0.9264936878574006
2023-01-02,0.00010224530927411678,Sideways Market,4,0.9753243185478521
2023-01-03,0.00014689097906216305,Sideways Market,4,0.9737465338842933
2023-01-04,-0.005551163269089639,Sideways Market,4,0.9972060622755308
2023-01-05,0.005765007243645848,Sideways Market,4,1.0
2023-01-06,-0.016098019303880485,Sideways Market,4,1.0
2023-01-07,-0.009538513625015935,Sideways Market,4,0.9052570373747619
2023-01-08,0.02009309864298832,Sideways Market,4,1.0
2023-01-09,0.018465871813478814,Sideways Market,4,1.0
2023-01-10,0.016358311492079763,Sideways Market,4,1.0
2023-01-11,-0.020993705826249022,Sideways Market,4,0.9911191896113325
2023-01-12,0.019084622307024415,Sideways Market,4,0.8290092410293954
2023-01-13,-0.012292192296264399,Sideways Market,4,1.0
2023-01-14,-0.0053298196205356,Sideways Market,4,0.9513397447109703
2023-01-15,0.00869570418055914,Sideways Market,4,1.0
2023-01-16,-0.008983440480186244,Sideways Market,4,1.0
2023-01-17,-0.00026679713028512485,Sideways Market,4,0.9161948423043712
2023-01-18,0.001879070488791542,Sideways Market,4,1.0
2023-01-19,0.01323059418269743,Sideways Market,4,0.938221499334537
2023-01-20,-0.01424298998085914,Sideways Market,4,0.9978801295850154
2023-01-21,0.015315242224954407,Sideways Market,4,0.9937027417058368
2023-01-22,0.002814745676604202,Sideways Market,4,1.0
2023-01-23,0.0036360899766850084,Sideways Market,4,1.0
2023-01-24,-0.02745540087598739,Sideways Market,4,1.0
2023-01-25,0.00913597351781679,Sideways Market,4,0.9178321089584307
2023-01-26,-0.014401961014517657,Sideways Market,4,0.8742594018588882
2023-01-27,-0.019000525576341736,Sideways Market,4,1.0
2023-01-28,-0.00940329593971006,Sideways Market,4,1.0
2023-01-29,-0.027527559549279094,Sideways Market,4,0.9501259827880488
2023-01-30,0.003956478935838646,Sideways Market,4,1.0
2023-01-31,-0.006849136903255612,Sideways Market,4,0.9895364082067639
2023-02-01,-0.01586689437093493,Sideways Market,4,1.0
2023-02-02,0.0047485549738091135,Sideways Market,4,1.0
2023-02-03,0.02840274987043704,Sideways Market,4,1.0
2023-02-04,-0.017854173942526686,Sideways Market,4,0.9693217194026063
2023-02-05,-0.0025313144619912658,Sideways Market,4,1.0
2023-02-06,-0.023968804789863404,Sideways Market,4,0.9793661088941573
2023-02-07,0.007453615953002847,Sideways Market,4,0.9690771236574144
2023-02-08,-0.008571293829531134,Sideways Market,4,0.8835065028469248
2023-02-09,-0.006372924938299175,Sideways Market,4,1.0
2023-02-10,0.022445650518320554,Sideways Market,4,1.0
2023-02-11,0.010215972511235521,Sideways Market,4,0.9306002529811295
2023-02-12,0.002564656052778047,Sideways Market,4,1.0
2023-02-13,-0.002296698095347993,Sideways Market,4,1.0
2023-02-14,-0.026939061860045254,Sideways Market,4,0.974270072853421
2023-02-15,-0.026460008552923384,Sideways Market,4,0.9631257444952581
2023-02-16,0.01798023617306656,Sideways Market,4,1.0
2023-02-17,-0.018060545283673787,Sideways Market,4,1.0
2023-02-18,0.018504425537381443,Sideways Market,4,1.0
2023-02-19,0.01731149150945742,Sideways Market,4,0.9740015254235247
2023-02-20,0.022530013936984943,Sideways Market,4,1.0
2023-02-21,-0.018873821158422635,Sideways Market,4,0.9581707503064427
2023-02-22,0.0014291796317040376,Sideways Market,4,1.0
2023-02-23,0.0031212424696973416,Sideways Market,4,1.0
2023-02-24,-0.028815771047194044,Sideways Market,4,1.0
2023-02-25,0.0030195638210364314,Sideways Market,4,1.0
2023-02-26,0.0045307542966505805,Sideways Market,4,0.872630383164627
2023-02-27,0.004330620246526418,Sideways Market,4,0.9907609617157259
2023-02-28,0.014849110721769958,Sideways Market,4,1.0
2023-03-01,0.009067911066286082,Sideways Market,4,1.0
2023-03-02,0.02732412083932633,Sideways Market,4,1.0
2023-03-03,0.0072665881854522075,Sideways Market,4,0.9659577521820362
2023-03-04,0.00733764795084259,Sideways Market,4,1.0
2023-03-05,0.010813698039255871,Sideways Market,4,0.8213516207547279
2023-03-06,0.012588114036320075,Sideways Market,4,0.881458202782986
2023-03-07,-0.019598374815320237,Sideways Market,4,0.9669939777331725
2023-03-08,0.015195511768632349,Sideways Market,4,0.8297814867595047
2023-03-09,0.023051532710631525,Sideways Market,4,0.8904594665667439
2023-03-10,0.006838522713219304,Sideways Market,4,0.7621437989917278
2023-03-11,-0.008394588970455395,Sideways Market,4,0.8073898748454005
2023-03-12,-0.004149345531357033,Sideways Market,4,0.8389731409316975
2023-03-13,-0.03172005670900678,Sideways Market,4,0.8376810017734772
2023-03-14,0.016364232132571863,Sideways Market,4,0.9133722441917321
2023-03-15,-0.009210451818077881,Sideways Market,4,0.974797458884278
2023-03-16,0.010035152230739156,Sideways Market,4,0.9597218171211422
2023-03-17,-0.006481474695887827,Sideways Market,4,0.8883191324021501
2023-03-18,-0.0016797901016857113,Sideways Market,4,0.7605575339757955
2023-03-19,-0.028964694300630846,Sideways Market,4,0.767797343754718
2023-03-20,0.012234406749773963,Sideways Market,4,0.6834086144089486
2023-03-21,0.00478169253617145,Sideways Market,4,0.5663262335985927
2023-03-22,-0.008646262012328744,Sideways Market,4,0.5197351216269979
2023-03-23,-0.012818940917927483,Sideways Market,4,0.3920213906324766
2023-03-24,0.003691631573905437,Sideways Market,4,0.32572063643783566
2023-03-25,0.00839871524864857,Sideways Market,4,0.2989221483133102
2023-03-26,0.001837658756520396,Bear Market,1,0.40737371060160704
2023-03-27,-0.011889728889614877,Bear Market,1,0.4233245085395811
2023-03-28,-0.00224466510450015,Bear Market,1,0.4791771270934378
2023-03-29,-0.010106441540522385,Bear Market,1,0.5684639229363392
2023-03-30,-0.013512999937863994,Bear Market,1,0.6914308449453127
2023-03-31,-0.016921580659957507,Bear Market,1,0.6524082434479811
2023-04-01,-0.036687568913273974,Bear Market,1,0.8330674511062479
2023-04-02,-0.02755103063908771,Bear Market,1,0.8855987585178366
2023-04-03,0.006441579215594483,Bear Market,1,0.8621712393930355
2023-04-04,-0.030408786607414966,Bear Market,1,0.9882364412615936
2023-04-05,-0.00288959984845103,Bear Market,1,0.841803583226157
2023-04-06,-0.003020957627810094,Bear Market,1,0.7244775008009142
2023-04-07,-0.02238686940488957,Bear Market,1,0.7782339074149986
2023-04-08,-0.0017632181503700391,Bear Market,1,0.7638543930761353
2023-04-09,-0.022265564196279206,Bear Market,1,0.8211009523597882
2023-04-10,-0.012434868233228445,Bear Market,1,0.9118865949670282
2023-04-11,-0.03182864946248126,Bear Market,1,0.9099132247315455
2023-04-12,-0.02187238127544573,Bear Market,1,0.854729629691261
2023-04-13,0.007622810327762394,Bear Market,1,0.9214470478764047
2023-04-14,-0.017819183527675225,Bear Market,1,0.8931700734333277
2023-04-15,0.006322279608909188,Bear Market,1,0.913756459897359
2023-04-16,0.01196905843442274,Bear Market,1,0.835572704782843
2023-04-17,-0.0005211997150251122,Bear Market,1,0.8569538548733131
2023-04-18,-0.008144709038020172,Bear Market,1,0.9885910407208385
2023-04-19,-0.027472511038289876,Bear Market,1,0.794521328691637
2023-04-20,0.004321916441229871,Bear Market,1,0.996750897742644
2023-04-21,0.0004042326596385669,Bear Market,1,0.9220548945193998
2023-04-22,-0.023154128547525285,Bear Market,1,0.8554748225721283
2023-04-23,-0.027155509926072782,Bear Market,1,0.8179051406570533
2023-04-24,-0.016071831963781442,Bear Market,1,0.7229054330874493
2023-04-25,0.0031439375136625494,Bear Market,1,0.581757522037607
2023-04-26,-0.02464596924660749,Bear Market,1,0.580902443562278
2023-04-27,-0.014651399319191379,Bear Market,1,0.48368452381265103
2023-04-28,0.001590536535596424,Bear Market,1,0.35357405870203223
2023-04-29,-0.0025101675182192616,Bear Market,1,0.4272516115972561
2023-04-30,0.01222106741489588,Bear Market,1,0.2734067654988552
2023-05-01,-0.030709306714818495,High Volatility,2,0.389168323477436
2023-05-02,-0.03104720616988416,High Volatility,2,0.28230049722841477
2023-05-03,0.01176523348636613,High Volatility,2,0.5349461007600074
2023-05-04,-3.536990201631488e-05,High Volatility,2,0.5643293124411438
2023-05-05,-0.013595113063931139,High Volatility,2,0.5722575934524838
2023-05-06,-0.01602598108017107,High Volatility,2,0.6924040360233683
2023-05-07,0.04874493572385701,High Volatility,2,0.7556836900788236
2023-05-08,-0.06466460697725027,High Volatility,2,0.8975337697313827
2023-05-09,0.02115677177247021,High Volatility,2,0.9345213422006878
2023-05-10,0.010052575933517329,High Volatility,2,0.9238755382544218
2023-05-11,-0.010407200243258767,High Volatility,2,0.8319251934740921
2023-05-12,-0.017844776008763184,High Volatility,2,0.7164628817635539
2023-05-13,-0.02382140345497395,High Volatility,2,0.7737463222379382
2023-05-14,-0.028282162858867387,High Volatility,2,0.8407326023562197
2023-05-15,0.027474347291296476,High Volatility,2,0.818785096512731
2023-05-16,-0.02414872335645901,High Volatility,2,0.9195855767986476
2023-05-17,-0.02443714531691408,High Volatility,2,0.8784661297430532
2023-05-18,-0.04423370995222087,High Volatility,2,0.9112979469124117
2023-05-19,0.006161408509968884,High Volatility,2,0.9233369717415457
2023-05-20,-0.018280442052400633,High Volatility,2,0.8778433469698751
2023-05-21,-0.012476917580742845,High Volatility,2,0.9467289737357734
2023-05-22,-0.007979877798034957,High Volatility,2,0.9975026889327093
2023-05-23,-0.056396459588740386,High Volatility,2,1.0
2023-05-24,0.024953582929303234,High Volatility,2,0.8883616355953783
2023-05-25,-0.010113360620919769,High Volatility,2,0.9195476913527444
2023-05-26,0.001275484460818449,High Volatility,2,0.8786377977328481
2023-05-27,-0.023499450782162336,High Volatility,2,0.7923423000158546
2023-05-28,0.007869346454715976,High Volatility,2,0.7865957290214981
2023-05-29,0.0005511816705434565,High Volatility,2,0.928123674770042
2023-05-30,-0.02983280780729467,High Volatility,2,0.7816237435547096
2023-05-31,-0.026009804903082964,High Volatility,2,0.7981203814446187
2023-06-01,-0.006476563344550799,High Volatility,2,0.8658793523970967
2023-06-02,-0.010625890970222061,High Volatility,2,0.7503727743123201
2023-06-03,-0.011207003885879823,High Volatility,2,0.9658243644997241
2023-06-04,-0.00810181432154298,High Volatility,2,0.9194176584623996
2023-06-05,0.02398841812986341,High Volatility,2,0.8428850535537428
2023-06-06,0.011558143178985965,High Volatility,2,0.7414738149306843
2023-06-07,0.016069101749533847,High Volatility,2,0.7103241145405812
2023-06-08,0.008740187005820316,High Volatility,2,0.6839542512395324
2023-06-09,-0.00019125688935164777,High Volatility,2,0.57385487728093
2023-06-10,-0.027039872236999246,High Volatility,2,0.4770765938840619
2023-06-11,-0.019979968974969578,High Volatility,2,0.487304882443921
2023-06-12,0.021038514066517754,High Volatility,2,0.4553229296398742
2023-06-13,-0.027568594753700423,High Volatility,2,0.3477570443483787
2023-06-14,-0.01223686397105845,Bear Market,1,0.31383658237904033
2023-06-15,-0.0018403954342507004,Bear Market,1,0.38516365749574055
2023-06-16,-0.013121685009269165,Bear Market,1,0.5318498239120093
2023-06-17,-0.02499427386872765,Bear Market,1,0.588552296496452
2023-06-18,0.0011223144355230609,Bear Market,1,0.5887611835502505
2023-06-19,-0.0018413445491855056,Bear Market,1,0.7343216969163046
2023-06-20,-0.012969584768805317,Bear Market,1,0.794943447550065
2023-06-21,-0.02046672967055405,Bear Market,1,0.9338959224593217
2023-06-22,-0.02115099603982795,Bear Market,1,0.9082251656453889
2023-06-23,-0.01949106803601047,Bear Market,1,1.0
2023-06-24,-0.013436707436193471,Bear Market,1,0.8815208749201126
2023-06-25,-0.012302612815747637,Bear Market,1,0.7863499039775016
2023-06-26,0.001910223078124693,Bear Market,1,0.8477017813605195
2023-06-27,0.01216100039537109,Bear Market,1,0.8294271645322376
2023-06-28,-0.02422235622435407,Bear Market,1,0.8373792477405458
2023-06-29,-0.023821078983723484,Bear Market,1,0.872312098583496
2023-06-30,0.006602776562032898,Bear Market,1,0.8305033463068813
2023-07-01,-0.01365529149507092,Bear Market,1,0.8002353559689235
2023-07-02,-0.001053295898414107,Bear Market,1,0.8634025012163754
2023-07-03,-0.03668201374550105,Bear Market,1,0.959044028742394
2023-07-04,-0.0106603730462197,Bear Market,1,0.989834386916747
2023-07-05,0.000508267665640444,Bear Market,1,0.998837800748243
2023-07-06,-0.01700205637603436,Bear Market,1,1.0
2023-07-07,0.004775639151368545,Bear Market,1,0.9201418152775893
2023-07-08,-0.0250610341925324,Bear Market,1,1.0
2023-07-09,-0.016612311751308152,Bear Market,1,1.0
2023-07-10,-0.007422710782418319,Bear Market,1,1.0
2023-07-11,0.006335038664542,Bear Market,1,0.903851053699731
2023-07-12,-0.015007542892084409,Bear Market,1,0.9961804431151146
2023-07-13,0.002235417433479828,Bear Market,1,1.0
2023-07-14,-0.02948080577753114,Bear Market,1,1.0
2023-07-15,0.009123442689421474,Bear Market,1,1.0
2023-07-16,0.0015431926634098276,Bear Market,1,1.0
2023-07-17,-0.03212285647706676,Bear Market,1,0.9533878463753589
2023-07-18,-0.00012691004378131434,Bear Market,1,0.959637319718862
2023-07-19,-0.030815798325818156,Bear Market,1,0.9815178174827436
2023-07-20,-0.027025018972967704,Bear Market,1,1.0
2023-07-21,-0.015199808778019729,Bear Market,1,0.9405458370767756
2023-07-22,-0.020002941701854612,Bear Market,1,1.0
2023-07-23,-0.0003317589777804737,Bear Market,1,0.878829521278826
2023-07-24,-0.03212995289777687,Bear Market,1,0.8146637606106288
2023-07-25,-0.014852338064202842,Bear Market,1,0.9176836150285836
2023-07-26,-0.026060037561608844,Bear Market,1,0.9033774286236544
2023-07-27,-0.015347614105807763,Bear Market,1,0.8663814031313826
2023-07-28,-0.01163812754720706,Bear Market,1,0.8938099648590191
2023-07-29,-0.0238680740286707,Bear Market,1,0.8783850970284294
2023-07-30,-0.0034403665348763457,Bear Market,1,0.8400040114892998
2023-07-31,0.010952193836886955,Bear Market,1,0.8434118347625214
2023-08-01,-0.013404758170953858,Bear Market,1,0.6629613220006656
2023-08-02,-0.0025431459228325453,Bear Market,1,0.8033416522943829
2023-08-03,-0.027294221605352765,Bear Market,1,0.9976153404437481
2023-08-04,-0.032797747730269854,Bear Market,1,1.0
2023-08-05,-0.014840922543032153,Bear Market,1,0.8187161805915408
2023-08-06,-0.02862026869211332,Bear Market,1,0.788206727656608
2023-08-07,-0.013615688977642234,Bear Market,1,0.7911817178149586
2023-08-08,-0.010890007746081568,Bear Market,1,0.6780056372022083
2023-08-09,0.008249044722715655,Bear Market,1,0.5812582458179615
2023-08-10,-0.015131511361696283,Bear Market,1,0.5581160429232525
2023-08-11,-0.0330397103451698,Bear Market,1,0.400363855124348
2023-08-12,0.00828395160560816,Bear Market,1,0.4562654299913385
2023-08-13,-0.003710790197158872,Bear Market,1,0.3321247729489797
2023-08-14,-0.04991641182210056,Recovery,6,0.2887018118168546
2023-08-15,0.005005893561119017,Recovery,6,0.4097394909267879
2023-08-16,0.024553545037531693,Recovery,6,0.4021233568265641
2023-08-17,0.008724916713814517,Recovery,6,0.6197885696183476
2023-08-18,0.0027248553176681574,Recovery,6,0.6781754664594306
2023-08-19,-0.01630863805251359,Recovery,6,0.6969862179175851
2023-08-20,0.008098015983020108,Recovery,6,0.8500178546043836
2023-08-21,0.01235710105911962,Recovery,6,0.8558235817004475
2023-08-22,0.04661146702776786,Recovery,6,1.0
2023-08-23,-0.009448790143417403,Recovery,6,0.9400282326479101
2023-08-24,0.007392946930306452,Recovery,6,0.8420844986317921
2023-08-25,0.021869712208105598,Recovery,6,0.8001299091198241
2023-08-26,0.034240253447599865,Recovery,6,0.7961479491337675
2023-08-27,0.033133781971016296,Recovery,6,0.8313468083415948
2023-08-28,0.03149475437640391,Recovery,6,0.8683501091623234
2023-08-29,0.06882344065380497,Recovery,6,0.8629149658824696
2023-08-30,0.024177456851953716,Recovery,6,0.9038841389209575
2023-08-31,-0.006707519140990812,Recovery,6,0.9103488046190334
2023-09-01,0.012460689045409012,Recovery,6,0.9625712162129516
2023-09-02,-0.002352879087642195,Recovery,6,0.8399392177930456
2023-09-03,0.009659475365448101,Recovery,6,0.9221335001879145
2023-09-04,0.0061985592708636,Recovery,6,0.9966116993918851
2023-09-05,-0.019225198259451938,Recovery,6,0.9603197883388305
2023-09-06,0.010359338489320222,Recovery,6,1.0
2023-09-07,0.004532526480539943,Recovery,6,0.9466086463861042
2023-09-08,0.010245842027669684,Recovery,6,0.9725186573256998
2023-09-09,-0.004032676226348372,Recovery,6,0.9833827037030851
2023-09-10,0.024190885865400354,Recovery,6,1.0
2023-09-11,0.014437143086602476,Recovery,6,1.0
2023-09-12,0.01435505724503806,Recovery,6,0.9429298824268738
2023-09-13,-0.00470301288081121,Recovery,6,0.8902141096695906
2023-09-14,0.01700466469998966,Recovery,6,0.9713010103278369
2023-09-15,0.012230306680047365,Recovery,6,0.9981534376137479
2023-09-16,-0.013224927499697866,Recovery,6,0.9979239638354189
2023-09-17,0.0002444503437239034,Recovery,6,0.9957897495778715
2023-09-18,-0.028457495999154456,Recovery,6,1.0
2023-09-19,-0.006155936784069607,Recovery,6,0.9798597472734888
2023-09-20,0.002945071866454804,Recovery,6,1.0
2023-09-21,-0.020857583955332232,Recovery,6,1.0
